gene_id_1,gene_id_2
ENSG00000273365,ENSG00000273365
ENSG00000224358,ENSG00000224358
ENSG00000230659,ENSG00000230659
ENSG00000162545,ENSG00000162545
ENSG00000090432,ENSG00000090432
ENSG00000215520,ENSG00000215520
ENSG00000183114,ENSG00000183114
ENSG00000158825,ENSG00000158825
ENSG00000158828,ENSG00000158828
ENSG00000284005,ENSG00000284005
ENSG00000117242,ENSG00000117242
ENSG00000234473,ENSG00000234473
ENSG00000238754,ENSG00000238754
ENSG00000134371,ENSG00000134371
ENSG00000221680,ENSG00000221680
ENSG00000162630,ENSG00000162630
ENSG00000276735,ENSG00000276735
ENSG00000232077,ENSG00000232077
ENSG00000229639,ENSG00000229639
ENSG00000287453,ENSG00000287453
ENSG00000270615,ENSG00000270615
ENSG00000287283,ENSG00000287283
ENSG00000240692,ENSG00000240692
ENSG00000229359,ENSG00000229359
ENSG00000237919,ENSG00000237919
ENSG00000066557,ENSG00000066557
ENSG00000244389,ENSG00000244389
ENSG00000228988,ENSG00000228988
ENSG00000118454,ENSG00000118454
ENSG00000226088,ENSG00000226088
ENSG00000116761,ENSG00000116761
ENSG00000278636,ENSG00000278636
ENSG00000271992,ENSG00000271992
ENSG00000233020,ENSG00000233020
ENSG00000237033,ENSG00000237033
ENSG00000226208,ENSG00000226208
ENSG00000007968,ENSG00000007968
ENSG00000235052,ENSG00000235052
ENSG00000117318,ENSG00000117318
ENSG00000285802,ENSG00000285802
ENSG00000229239,ENSG00000229239
ENSG00000142676,ENSG00000142676
ENSG00000057757,ENSG00000057757
ENSG00000011009,ENSG00000011009
ENSG00000117308,ENSG00000117308
ENSG00000080910,ENSG00000080910
ENSG00000273844,ENSG00000273844
ENSG00000134389,ENSG00000134389
ENSG00000235748,ENSG00000235748
ENSG00000237861,ENSG00000237861
ENSG00000221879,ENSG00000221879
ENSG00000230260,ENSG00000230260
ENSG00000199241,ENSG00000199241
ENSG00000226919,ENSG00000226919
ENSG00000223963,ENSG00000223963
ENSG00000215802,ENSG00000215802
ENSG00000233615,ENSG00000233615
ENSG00000238085,ENSG00000238085
ENSG00000265831,ENSG00000265831
ENSG00000224348,ENSG00000224348
ENSG00000286496,ENSG00000286496
ENSG00000287516,ENSG00000287516
ENSG00000287738,ENSG00000287738
ENSG00000132703,ENSG00000132703
ENSG00000276632,ENSG00000276632
ENSG00000223603,ENSG00000223603
ENSG00000132693,ENSG00000132693
ENSG00000235226,ENSG00000235226
ENSG00000158716,ENSG00000158716
ENSG00000181036,ENSG00000181036
ENSG00000158714,ENSG00000158714
ENSG00000212161,ENSG00000212161
ENSG00000243284,ENSG00000243284
ENSG00000272668,ENSG00000272668
ENSG00000213085,ENSG00000213085
ENSG00000266458,ENSG00000266458
ENSG00000287040,ENSG00000287040
ENSG00000279430,ENSG00000279430
ENSG00000162723,ENSG00000162723
ENSG00000273933,ENSG00000273933
ENSG00000256029,ENSG00000256029
ENSG00000188004,ENSG00000188004
ENSG00000266580,ENSG00000266580
ENSG00000254545,ENSG00000254545
ENSG00000203620,ENSG00000203620
ENSG00000269967,ENSG00000269967
ENSG00000228634,ENSG00000228634
ENSG00000284702,ENSG00000284702
ENSG00000221040,ENSG00000221040
ENSG00000287217,ENSG00000287217
ENSG00000163399,ENSG00000163399
ENSG00000212385,ENSG00000212385
ENSG00000233154,ENSG00000233154
ENSG00000230381,ENSG00000230381
ENSG00000200547,ENSG00000200547
ENSG00000224950,ENSG00000224950
ENSG00000286276,ENSG00000286276
ENSG00000177888,ENSG00000177888
ENSG00000243364,ENSG00000243364
ENSG00000251246,ENSG00000251246
ENSG00000143590,ENSG00000143590
ENSG00000202027,ENSG00000202027
ENSG00000169242,ENSG00000169242
ENSG00000169241,ENSG00000169241
ENSG00000223452,ENSG00000223452
ENSG00000163463,ENSG00000163463
ENSG00000273088,ENSG00000273088
ENSG00000284586,ENSG00000284586
ENSG00000169231,ENSG00000169231
ENSG00000236263,ENSG00000236263
ENSG00000236675,ENSG00000236675
ENSG00000177628,ENSG00000177628
ENSG00000116521,ENSG00000116521
ENSG00000176444,ENSG00000176444
ENSG00000143630,ENSG00000143630
ENSG00000143627,ENSG00000143627
ENSG00000162594,ENSG00000162594
ENSG00000253074,ENSG00000253074
ENSG00000252116,ENSG00000252116
ENSG00000228523,ENSG00000228523
ENSG00000223263,ENSG00000223263
ENSG00000207504,ENSG00000207504
ENSG00000238139,ENSG00000238139
ENSG00000197721,ENSG00000197721
ENSG00000244703,ENSG00000244703
ENSG00000226289,ENSG00000226289
ENSG00000285239,ENSG00000285239
ENSG00000234219,ENSG00000234219
ENSG00000203709,ENSG00000203709
ENSG00000174059,ENSG00000174059
ENSG00000285719,ENSG00000285719
ENSG00000284237,ENSG00000284237
ENSG00000158731,ENSG00000158731
ENSG00000201746,ENSG00000201746
ENSG00000264881,ENSG00000264881
ENSG00000199562,ENSG00000199562
ENSG00000264501,ENSG00000264501
ENSG00000284735,ENSG00000284735
ENSG00000284642,ENSG00000284642
ENSG00000142657,ENSG00000142657
ENSG00000271989,ENSG00000271989
ENSG00000251503,ENSG00000251503
ENSG00000175279,ENSG00000175279
ENSG00000160049,ENSG00000160049
ENSG00000203469,ENSG00000203469
ENSG00000236035,ENSG00000236035
ENSG00000221643,ENSG00000221643
ENSG00000122188,ENSG00000122188
ENSG00000257315,ENSG00000257315
ENSG00000288644,ENSG00000288644
ENSG00000227417,ENSG00000227417
ENSG00000223505,ENSG00000223505
ENSG00000182004,ENSG00000182004
ENSG00000236430,ENSG00000236430
ENSG00000130768,ENSG00000130768
ENSG00000227050,ENSG00000227050
ENSG00000238231,ENSG00000238231
ENSG00000240750,ENSG00000240750
ENSG00000158156,ENSG00000158156
ENSG00000182118,ENSG00000182118
ENSG00000283799,ENSG00000283799
ENSG00000227934,ENSG00000227934
ENSG00000229595,ENSG00000229595
ENSG00000235710,ENSG00000235710
ENSG00000143633,ENSG00000143633
ENSG00000281912,ENSG00000281912
ENSG00000288208,ENSG00000288208
ENSG00000132773,ENSG00000132773
ENSG00000070759,ENSG00000070759
ENSG00000236872,ENSG00000236872
ENSG00000280670,ENSG00000280670
ENSG00000132763,ENSG00000132763
ENSG00000221953,ENSG00000221953
ENSG00000226164,ENSG00000226164
ENSG00000224014,ENSG00000224014
ENSG00000215795,ENSG00000215795
ENSG00000259865,ENSG00000259865
ENSG00000227671,ENSG00000227671
ENSG00000283881,ENSG00000283881
ENSG00000252516,ENSG00000252516
ENSG00000232347,ENSG00000232347
ENSG00000214144,ENSG00000214144
ENSG00000235818,ENSG00000235818
ENSG00000197617,ENSG00000197617
ENSG00000202079,ENSG00000202079
ENSG00000286216,ENSG00000286216
ENSG00000287116,ENSG00000287116
ENSG00000203664,ENSG00000203664
ENSG00000169224,ENSG00000169224
ENSG00000236817,ENSG00000236817
ENSG00000177489,ENSG00000177489
ENSG00000177476,ENSG00000177476
ENSG00000283369,ENSG00000283369
ENSG00000230411,ENSG00000230411
ENSG00000162711,ENSG00000162711
ENSG00000251977,ENSG00000251977
ENSG00000252254,ENSG00000252254
ENSG00000227854,ENSG00000227854
ENSG00000287589,ENSG00000287589
ENSG00000259776,ENSG00000259776
ENSG00000233355,ENSG00000233355
ENSG00000234601,ENSG00000234601
ENSG00000231979,ENSG00000231979
ENSG00000215805,ENSG00000215805
ENSG00000287102,ENSG00000287102
ENSG00000217327,ENSG00000217327
ENSG00000228818,ENSG00000228818
ENSG00000202041,ENSG00000202041
ENSG00000223694,ENSG00000223694
ENSG00000233735,ENSG00000233735
ENSG00000133019,ENSG00000133019
ENSG00000162636,ENSG00000162636
ENSG00000162639,ENSG00000162639
ENSG00000285923,ENSG00000285923
ENSG00000134186,ENSG00000134186
ENSG00000143107,ENSG00000143107
ENSG00000232971,ENSG00000232971
ENSG00000116266,ENSG00000116266
ENSG00000228076,ENSG00000228076
ENSG00000203897,ENSG00000203897
ENSG00000237349,ENSG00000237349
ENSG00000244716,ENSG00000244716
ENSG00000228665,ENSG00000228665
ENSG00000228054,ENSG00000228054
ENSG00000273382,ENSG00000273382
ENSG00000215717,ENSG00000215717
ENSG00000278249,ENSG00000278249
ENSG00000270066,ENSG00000270066
ENSG00000251484,ENSG00000251484
ENSG00000198452,ENSG00000198452
ENSG00000132676,ENSG00000132676
ENSG00000227673,ENSG00000227673
ENSG00000203761,ENSG00000203761
ENSG00000234937,ENSG00000234937
ENSG00000132718,ENSG00000132718
ENSG00000283442,ENSG00000283442
ENSG00000143622,ENSG00000143622
ENSG00000132680,ENSG00000132680
ENSG00000207475,ENSG00000207475
ENSG00000280466,ENSG00000280466
ENSG00000281394,ENSG00000281394
ENSG00000277817,ENSG00000277817
ENSG00000273002,ENSG00000273002
ENSG00000224276,ENSG00000224276
ENSG00000285677,ENSG00000285677
ENSG00000163479,ENSG00000163479
ENSG00000160803,ENSG00000160803
ENSG00000116586,ENSG00000116586
ENSG00000132698,ENSG00000132698
ENSG00000252236,ENSG00000252236
ENSG00000260238,ENSG00000260238
ENSG00000242252,ENSG00000242252
ENSG00000198952,ENSG00000198952
ENSG00000163472,ENSG00000163472
ENSG00000198715,ENSG00000198715
ENSG00000163468,ENSG00000163468
ENSG00000132677,ENSG00000132677
ENSG00000237390,ENSG00000237390
ENSG00000207933,ENSG00000207933
ENSG00000254726,ENSG00000254726
ENSG00000186377,ENSG00000186377
ENSG00000186160,ENSG00000186160
ENSG00000225154,ENSG00000225154
ENSG00000225506,ENSG00000225506
ENSG00000225514,ENSG00000225514
ENSG00000224805,ENSG00000224805
ENSG00000162366,ENSG00000162366
ENSG00000226252,ENSG00000226252
ENSG00000225762,ENSG00000225762
ENSG00000186790,ENSG00000186790
ENSG00000237424,ENSG00000237424
ENSG00000189030,ENSG00000189030
ENSG00000162763,ENSG00000162763
ENSG00000143061,ENSG00000143061
ENSG00000179172,ENSG00000179172
ENSG00000135821,ENSG00000135821
ENSG00000203740,ENSG00000203740
ENSG00000162374,ENSG00000162374
ENSG00000168275,ENSG00000168275
ENSG00000241563,ENSG00000241563
ENSG00000153207,ENSG00000153207
ENSG00000156869,ENSG00000156869
ENSG00000033122,ENSG00000033122
ENSG00000151418,ENSG00000151418
ENSG00000143278,ENSG00000143278
ENSG00000116678,ENSG00000116678
ENSG00000185630,ENSG00000185630
ENSG00000159352,ENSG00000159352
ENSG00000158710,ENSG00000158710
ENSG00000162734,ENSG00000162734
ENSG00000049239,ENSG00000049239
ENSG00000186564,ENSG00000186564
ENSG00000244038,ENSG00000244038
ENSG00000158747,ENSG00000158747
ENSG00000116690,ENSG00000116690
ENSG00000126091,ENSG00000126091
ENSG00000162383,ENSG00000162383
ENSG00000171163,ENSG00000171163
ENSG00000172456,ENSG00000172456
ENSG00000162946,ENSG00000162946
ENSG00000158786,ENSG00000158786
ENSG00000160087,ENSG00000160087
ENSG00000118733,ENSG00000118733
ENSG00000157870,ENSG00000157870
ENSG00000179085,ENSG00000179085
ENSG00000173080,ENSG00000173080
ENSG00000183347,ENSG00000183347
ENSG00000276470,ENSG00000276470
ENSG00000278852,ENSG00000278852
ENSG00000275915,ENSG00000275915
ENSG00000120937,ENSG00000120937
ENSG00000224904,ENSG00000224904
ENSG00000285646,ENSG00000285646
ENSG00000199347,ENSG00000199347
ENSG00000201801,ENSG00000201801
ENSG00000116685,ENSG00000116685
ENSG00000083444,ENSG00000083444
ENSG00000287384,ENSG00000287384
ENSG00000270914,ENSG00000270914
ENSG00000116691,ENSG00000116691
ENSG00000202461,ENSG00000202461
ENSG00000276869,ENSG00000276869
ENSG00000243539,ENSG00000243539
ENSG00000120949,ENSG00000120949
ENSG00000201135,ENSG00000201135
ENSG00000227875,ENSG00000227875
ENSG00000285604,ENSG00000285604
ENSG00000283789,ENSG00000283789
ENSG00000263676,ENSG00000263676
ENSG00000200591,ENSG00000200591
ENSG00000162521,ENSG00000162521
ENSG00000162520,ENSG00000162520
ENSG00000224409,ENSG00000224409
ENSG00000162522,ENSG00000162522
ENSG00000116497,ENSG00000116497
ENSG00000160097,ENSG00000160097
ENSG00000121905,ENSG00000121905
ENSG00000121900,ENSG00000121900
ENSG00000287691,ENSG00000287691
ENSG00000278966,ENSG00000278966
ENSG00000143222,ENSG00000143222
ENSG00000224985,ENSG00000224985
ENSG00000143224,ENSG00000143224
ENSG00000158850,ENSG00000158850
ENSG00000158859,ENSG00000158859
ENSG00000158869,ENSG00000158869
ENSG00000158874,ENSG00000158874
ENSG00000158882,ENSG00000158882
ENSG00000284035,ENSG00000284035
ENSG00000143257,ENSG00000143257
ENSG00000248485,ENSG00000248485
ENSG00000188931,ENSG00000188931
ENSG00000236484,ENSG00000236484
ENSG00000283696,ENSG00000283696
ENSG00000288093,ENSG00000288093
ENSG00000206921,ENSG00000206921
ENSG00000215840,ENSG00000215840
ENSG00000277882,ENSG00000277882
ENSG00000283317,ENSG00000283317
ENSG00000277762,ENSG00000277762
ENSG00000227139,ENSG00000227139
ENSG00000265107,ENSG00000265107
ENSG00000274415,ENSG00000274415
ENSG00000234190,ENSG00000234190
ENSG00000223728,ENSG00000223728
ENSG00000121634,ENSG00000121634
ENSG00000188092,ENSG00000188092
ENSG00000215859,ENSG00000215859
ENSG00000273059,ENSG00000273059
ENSG00000274372,ENSG00000274372
ENSG00000206791,ENSG00000206791
ENSG00000206585,ENSG00000206585
ENSG00000229828,ENSG00000229828
ENSG00000225080,ENSG00000225080
ENSG00000198658,ENSG00000198658
ENSG00000238382,ENSG00000238382
ENSG00000225919,ENSG00000225919
ENSG00000236497,ENSG00000236497
ENSG00000207190,ENSG00000207190
ENSG00000200508,ENSG00000200508
ENSG00000284928,ENSG00000284928
ENSG00000223949,ENSG00000223949
ENSG00000116688,ENSG00000116688
ENSG00000188800,ENSG00000188800
ENSG00000259943,ENSG00000259943
ENSG00000084073,ENSG00000084073
ENSG00000231296,ENSG00000231296
ENSG00000049089,ENSG00000049089
ENSG00000227311,ENSG00000227311
ENSG00000213172,ENSG00000213172
ENSG00000284677,ENSG00000284677
ENSG00000187801,ENSG00000187801
ENSG00000260920,ENSG00000260920
ENSG00000158887,ENSG00000158887
ENSG00000255054,ENSG00000255054
ENSG00000228172,ENSG00000228172
ENSG00000117640,ENSG00000117640
ENSG00000272478,ENSG00000272478
ENSG00000127423,ENSG00000127423
ENSG00000182749,ENSG00000182749
ENSG00000207302,ENSG00000207302
ENSG00000117632,ENSG00000117632
ENSG00000229786,ENSG00000229786
ENSG00000223624,ENSG00000223624
ENSG00000283938,ENSG00000283938
ENSG00000199385,ENSG00000199385
ENSG00000187147,ENSG00000187147
ENSG00000263381,ENSG00000263381
ENSG00000126106,ENSG00000126106
ENSG00000198520,ENSG00000198520
ENSG00000199377,ENSG00000199377
ENSG00000200169,ENSG00000200169
ENSG00000142945,ENSG00000142945
ENSG00000142937,ENSG00000142937
ENSG00000264294,ENSG00000264294
ENSG00000200913,ENSG00000200913
ENSG00000202031,ENSG00000202031
ENSG00000207421,ENSG00000207421
ENSG00000281859,ENSG00000281859
ENSG00000234093,ENSG00000234093
ENSG00000142959,ENSG00000142959
ENSG00000173846,ENSG00000173846
ENSG00000117425,ENSG00000117425
ENSG00000202444,ENSG00000202444
ENSG00000226499,ENSG00000226499
ENSG00000070785,ENSG00000070785
ENSG00000253039,ENSG00000253039
ENSG00000229815,ENSG00000229815
ENSG00000232369,ENSG00000232369
ENSG00000268949,ENSG00000268949
ENSG00000126107,ENSG00000126107
ENSG00000126088,ENSG00000126088
ENSG00000234315,ENSG00000234315
ENSG00000162408,ENSG00000162408
ENSG00000229519,ENSG00000229519
ENSG00000173662,ENSG00000173662
ENSG00000204859,ENSG00000204859
ENSG00000288629,ENSG00000288629
ENSG00000230735,ENSG00000230735
ENSG00000171488,ENSG00000171488
ENSG00000226394,ENSG00000226394
ENSG00000237200,ENSG00000237200
ENSG00000070886,ENSG00000070886
ENSG00000276835,ENSG00000276835
ENSG00000265422,ENSG00000265422
ENSG00000223776,ENSG00000223776
ENSG00000273058,ENSG00000273058
ENSG00000230325,ENSG00000230325
ENSG00000119285,ENSG00000119285
ENSG00000226498,ENSG00000226498
ENSG00000237991,ENSG00000237991
ENSG00000244020,ENSG00000244020
ENSG00000288099,ENSG00000288099
ENSG00000225886,ENSG00000225886
ENSG00000206767,ENSG00000206767
ENSG00000226662,ENSG00000226662
ENSG00000207095,ENSG00000207095
ENSG00000287244,ENSG00000287244
ENSG00000231344,ENSG00000231344
ENSG00000230833,ENSG00000230833
ENSG00000117758,ENSG00000117758
ENSG00000269971,ENSG00000269971
ENSG00000270031,ENSG00000270031
ENSG00000223062,ENSG00000223062
ENSG00000286433,ENSG00000286433
ENSG00000117751,ENSG00000117751
ENSG00000252947,ENSG00000252947
ENSG00000130775,ENSG00000130775
ENSG00000117748,ENSG00000117748
ENSG00000223643,ENSG00000223643
ENSG00000230239,ENSG00000230239
ENSG00000263811,ENSG00000263811
ENSG00000277234,ENSG00000277234
ENSG00000235241,ENSG00000235241
ENSG00000207005,ENSG00000207005
ENSG00000272426,ENSG00000272426
ENSG00000117122,ENSG00000117122
ENSG00000286898,ENSG00000286898
ENSG00000226526,ENSG00000226526
ENSG00000159363,ENSG00000159363
ENSG00000117118,ENSG00000117118
ENSG00000117115,ENSG00000117115
ENSG00000204362,ENSG00000204362
ENSG00000282843,ENSG00000282843
ENSG00000142623,ENSG00000142623
ENSG00000142619,ENSG00000142619
ENSG00000266634,ENSG00000266634
ENSG00000199459,ENSG00000199459
ENSG00000273264,ENSG00000273264
ENSG00000282057,ENSG00000282057
ENSG00000272691,ENSG00000272691
ENSG00000199934,ENSG00000199934
ENSG00000230285,ENSG00000230285
ENSG00000142871,ENSG00000142871
ENSG00000226643,ENSG00000226643
ENSG00000234419,ENSG00000234419
ENSG00000276997,ENSG00000276997
ENSG00000222399,ENSG00000222399
ENSG00000267305,ENSG00000267305
ENSG00000143512,ENSG00000143512
ENSG00000143498,ENSG00000143498
ENSG00000225265,ENSG00000225265
ENSG00000154305,ENSG00000154305
ENSG00000229399,ENSG00000229399
ENSG00000272750,ENSG00000272750
ENSG00000186063,ENSG00000186063
ENSG00000162819,ENSG00000162819
ENSG00000287684,ENSG00000287684
ENSG00000234523,ENSG00000234523
ENSG00000287338,ENSG00000287338
ENSG00000187554,ENSG00000187554
ENSG00000236846,ENSG00000236846
ENSG00000226601,ENSG00000226601
ENSG00000164010,ENSG00000164010
ENSG00000164011,ENSG00000164011
ENSG00000233708,ENSG00000233708
ENSG00000237090,ENSG00000237090
ENSG00000225099,ENSG00000225099
ENSG00000284138,ENSG00000284138
ENSG00000283973,ENSG00000283973
ENSG00000207256,ENSG00000207256
ENSG00000283136,ENSG00000283136
ENSG00000277513,ENSG00000277513
ENSG00000154309,ENSG00000154309
ENSG00000226967,ENSG00000226967
ENSG00000231407,ENSG00000231407
ENSG00000229570,ENSG00000229570
ENSG00000203857,ENSG00000203857
ENSG00000226443,ENSG00000226443
ENSG00000249798,ENSG00000249798
ENSG00000239873,ENSG00000239873
ENSG00000203855,ENSG00000203855
ENSG00000240244,ENSG00000240244
ENSG00000260941,ENSG00000260941
ENSG00000198857,ENSG00000198857
ENSG00000143067,ENSG00000143067
ENSG00000134240,ENSG00000134240
ENSG00000134193,ENSG00000134193
ENSG00000215864,ENSG00000215864
ENSG00000227205,ENSG00000227205
ENSG00000226446,ENSG00000226446
ENSG00000134249,ENSG00000134249
ENSG00000092621,ENSG00000092621
ENSG00000027644,ENSG00000027644
ENSG00000241992,ENSG00000241992
ENSG00000234226,ENSG00000234226
ENSG00000137970,ENSG00000137970
ENSG00000223229,ENSG00000223229
ENSG00000285698,ENSG00000285698
ENSG00000228035,ENSG00000228035
ENSG00000287103,ENSG00000287103
ENSG00000226973,ENSG00000226973
ENSG00000274468,ENSG00000274468
ENSG00000130764,ENSG00000130764
ENSG00000266075,ENSG00000266075
ENSG00000272153,ENSG00000272153
ENSG00000230026,ENSG00000230026
ENSG00000285177,ENSG00000285177
ENSG00000284770,ENSG00000284770
ENSG00000229795,ENSG00000229795
ENSG00000238236,ENSG00000238236
ENSG00000235638,ENSG00000235638
ENSG00000231199,ENSG00000231199
ENSG00000226663,ENSG00000226663
ENSG00000231582,ENSG00000231582
ENSG00000232714,ENSG00000232714
ENSG00000235761,ENSG00000235761
ENSG00000270710,ENSG00000270710
ENSG00000227236,ENSG00000227236
ENSG00000198837,ENSG00000198837
ENSG00000160741,ENSG00000160741
ENSG00000276584,ENSG00000276584
ENSG00000282386,ENSG00000282386
ENSG00000273026,ENSG00000273026
ENSG00000143578,ENSG00000143578
ENSG00000143543,ENSG00000143543
ENSG00000285641,ENSG00000285641
ENSG00000272654,ENSG00000272654
ENSG00000143545,ENSG00000143545
ENSG00000177954,ENSG00000177954
ENSG00000231416,ENSG00000231416
ENSG00000200220,ENSG00000200220
ENSG00000231837,ENSG00000231837
ENSG00000263987,ENSG00000263987
ENSG00000162642,ENSG00000162642
ENSG00000223254,ENSG00000223254
ENSG00000142867,ENSG00000142867
ENSG00000223653,ENSG00000223653
ENSG00000117394,ENSG00000117394
ENSG00000116198,ENSG00000116198
ENSG00000169598,ENSG00000169598
ENSG00000226653,ENSG00000226653
ENSG00000207209,ENSG00000207209
ENSG00000272443,ENSG00000272443
ENSG00000272480,ENSG00000272480
ENSG00000288626,ENSG00000288626
ENSG00000162836,ENSG00000162836
ENSG00000207080,ENSG00000207080
ENSG00000231791,ENSG00000231791
ENSG00000244568,ENSG00000244568
ENSG00000271387,ENSG00000271387
ENSG00000116667,ENSG00000116667
ENSG00000230470,ENSG00000230470
ENSG00000232036,ENSG00000232036
ENSG00000285847,ENSG00000285847
ENSG00000286378,ENSG00000286378
ENSG00000215381,ENSG00000215381
ENSG00000261326,ENSG00000261326
ENSG00000284726,ENSG00000284726
ENSG00000125945,ENSG00000125945
ENSG00000201405,ENSG00000201405
ENSG00000271420,ENSG00000271420
ENSG00000204219,ENSG00000204219
ENSG00000232482,ENSG00000232482
ENSG00000285779,ENSG00000285779
ENSG00000162885,ENSG00000162885
ENSG00000270780,ENSG00000270780
ENSG00000282048,ENSG00000282048
ENSG00000232895,ENSG00000232895
ENSG00000273698,ENSG00000273698
ENSG00000273112,ENSG00000273112
ENSG00000173110,ENSG00000173110
ENSG00000224203,ENSG00000224203
ENSG00000224515,ENSG00000224515
ENSG00000225217,ENSG00000225217
ENSG00000231586,ENSG00000231586
ENSG00000162747,ENSG00000162747
ENSG00000234211,ENSG00000234211
ENSG00000213075,ENSG00000213075
ENSG00000143226,ENSG00000143226
ENSG00000143125,ENSG00000143125
ENSG00000270380,ENSG00000270380
ENSG00000282887,ENSG00000282887
ENSG00000283999,ENSG00000283999
ENSG00000240194,ENSG00000240194
ENSG00000235407,ENSG00000235407
ENSG00000143105,ENSG00000143105
ENSG00000259834,ENSG00000259834
ENSG00000177272,ENSG00000177272
ENSG00000199710,ENSG00000199710
ENSG00000237415,ENSG00000237415
ENSG00000232791,ENSG00000232791
ENSG00000177301,ENSG00000177301
ENSG00000226828,ENSG00000226828
ENSG00000279774,ENSG00000279774
ENSG00000229960,ENSG00000229960
ENSG00000286486,ENSG00000286486
ENSG00000244066,ENSG00000244066
ENSG00000237759,ENSG00000237759
ENSG00000287531,ENSG00000287531
ENSG00000225855,ENSG00000225855
ENSG00000283701,ENSG00000283701
ENSG00000207134,ENSG00000207134
ENSG00000227773,ENSG00000227773
ENSG00000207144,ENSG00000207144
ENSG00000237872,ENSG00000237872
ENSG00000271267,ENSG00000271267
ENSG00000225082,ENSG00000225082
ENSG00000223503,ENSG00000223503
ENSG00000232519,ENSG00000232519
ENSG00000125459,ENSG00000125459
ENSG00000287839,ENSG00000287839
ENSG00000160752,ENSG00000160752
ENSG00000121957,ENSG00000121957
ENSG00000235089,ENSG00000235089
ENSG00000285179,ENSG00000285179
ENSG00000223026,ENSG00000223026
ENSG00000225721,ENSG00000225721
ENSG00000188396,ENSG00000188396
ENSG00000202167,ENSG00000202167
ENSG00000207349,ENSG00000207349
ENSG00000252826,ENSG00000252826
ENSG00000206737,ENSG00000206737
ENSG00000223779,ENSG00000223779
ENSG00000242352,ENSG00000242352
ENSG00000270962,ENSG00000270962
ENSG00000263590,ENSG00000263590
ENSG00000252105,ENSG00000252105
ENSG00000233430,ENSG00000233430
ENSG00000237503,ENSG00000237503
ENSG00000265531,ENSG00000265531
ENSG00000234571,ENSG00000234571
ENSG00000230186,ENSG00000230186
ENSG00000268074,ENSG00000268074
ENSG00000270872,ENSG00000270872
ENSG00000276674,ENSG00000276674
ENSG00000082482,ENSG00000082482
ENSG00000116747,ENSG00000116747
ENSG00000118729,ENSG00000118729
ENSG00000134207,ENSG00000134207
ENSG00000163467,ENSG00000163467
ENSG00000243710,ENSG00000243710
ENSG00000117395,ENSG00000117395
ENSG00000120942,ENSG00000120942
ENSG00000116874,ENSG00000116874
ENSG00000065600,ENSG00000065600
ENSG00000162576,ENSG00000162576
ENSG00000009780,ENSG00000009780
ENSG00000023572,ENSG00000023572
ENSG00000077254,ENSG00000077254
ENSG00000134644,ENSG00000134644
ENSG00000215788,ENSG00000215788
ENSG00000266472,ENSG00000266472
ENSG00000117834,ENSG00000117834
ENSG00000117625,ENSG00000117625
ENSG00000179902,ENSG00000179902
ENSG00000020633,ENSG00000020633
ENSG00000121766,ENSG00000121766
ENSG00000143157,ENSG00000143157
ENSG00000160058,ENSG00000160058
ENSG00000162873,ENSG00000162873
ENSG00000162614,ENSG00000162614
ENSG00000160781,ENSG00000160781
ENSG00000143344,ENSG00000143344
ENSG00000142748,ENSG00000142748
ENSG00000162613,ENSG00000162613
ENSG00000116882,ENSG00000116882
ENSG00000198758,ENSG00000198758
ENSG00000049247,ENSG00000049247
ENSG00000117569,ENSG00000117569
ENSG00000142856,ENSG00000142856
ENSG00000158022,ENSG00000158022
ENSG00000116396,ENSG00000116396
ENSG00000058668,ENSG00000058668
ENSG00000163875,ENSG00000163875
ENSG00000116726,ENSG00000116726
ENSG00000282872,ENSG00000282872
ENSG00000198821,ENSG00000198821
ENSG00000131238,ENSG00000131238
ENSG00000171680,ENSG00000171680
ENSG00000244457,ENSG00000244457
ENSG00000116977,ENSG00000116977
ENSG00000229372,ENSG00000229372
ENSG00000274975,ENSG00000274975
ENSG00000229348,ENSG00000229348
ENSG00000242485,ENSG00000242485
ENSG00000264293,ENSG00000264293
ENSG00000272455,ENSG00000272455
ENSG00000225905,ENSG00000225905
ENSG00000225285,ENSG00000225285
ENSG00000179403,ENSG00000179403
ENSG00000215915,ENSG00000215915
ENSG00000236085,ENSG00000236085
ENSG00000234441,ENSG00000234441
ENSG00000227408,ENSG00000227408
ENSG00000223635,ENSG00000223635
ENSG00000135776,ENSG00000135776
ENSG00000199672,ENSG00000199672
ENSG00000201492,ENSG00000201492
ENSG00000229367,ENSG00000229367
ENSG00000135763,ENSG00000135763
ENSG00000213028,ENSG00000213028
ENSG00000225984,ENSG00000225984
ENSG00000135801,ENSG00000135801
ENSG00000178828,ENSG00000178828
ENSG00000235434,ENSG00000235434
ENSG00000169914,ENSG00000169914
ENSG00000188784,ENSG00000188784
ENSG00000242688,ENSG00000242688
ENSG00000188257,ENSG00000188257
ENSG00000177186,ENSG00000177186
ENSG00000177174,ENSG00000177174
ENSG00000282881,ENSG00000282881
ENSG00000269956,ENSG00000269956
ENSG00000162456,ENSG00000162456
ENSG00000079277,ENSG00000079277
ENSG00000117407,ENSG00000117407
ENSG00000237950,ENSG00000237950
ENSG00000117408,ENSG00000117408
ENSG00000285649,ENSG00000285649
ENSG00000132768,ENSG00000132768
ENSG00000117410,ENSG00000117410
ENSG00000159214,ENSG00000159214
ENSG00000196517,ENSG00000196517
ENSG00000227163,ENSG00000227163
ENSG00000271647,ENSG00000271647
ENSG00000239560,ENSG00000239560
